flow_duration,tot_pkts,pkt_len_mean,syn_flag_cnt,rst_flag_cnt,flow_byts_s,label
0.15434498714201783,5,135.23706896664396,0,0,4380.9997159871455,Benign
3.382481428018189,1024,662.8627697881241,1,0,200672.63951268292,DoS
6.85372257679782,47,209.241988218019,0,0,1434.8951735425635,Benign
0.03536822851435127,15,362.07820531249286,0,0,153560.78909871329,Spoofing
1.9057048107234977,26,341.15808564253996,1,1,4654.503770360173,Spoofing
2.9754526025103156,10,203.68690808268957,0,1,684.5577305141543,Spoofing
5.826556697907176,10,211.26283409917997,0,0,362.5860779404461,Benign
0.6187701710103559,30,181.78549520537945,0,0,8813.554873300625,Benign
1.9259838515661314,25,462.00728667935624,0,1,5997.029600010285,Spoofing
0.2841789271074721,4563,67.50575457612544,1,0,1083925.4031470413,DDoS
1.0868490181287407,21,287.9624082013993,0,0,5563.984022952003,Spoofing
2.324772320438835,7,240.07031392311805,1,0,722.8631305901856,Spoofing
0.023413610161770754,88,150.95132904289397,1,1,567350.2233954523,Mirai
6.329351149724147,12,218.0095639050803,0,0,413.33064084696616,Benign
18.855016798915145,9,207.9115434826643,0,0,99.24169844556393,Benign
0.23588241992170433,62,88.68478943785055,1,0,23310.15998128143,Mirai
3.833519850468043,22,257.8178258595392,0,0,1479.5781397133908,Benign
8.990231861960384,48,208.3886573896528,0,0,1112.6137465960956,Benign
0.6725958506564754,1784,58.01612091309655,1,0,153882.54270070823,DDoS
2.832599230142057,24,392.3523829694759,1,1,3324.3167939416476,Spoofing
0.01623506949167705,802,543.7092684257458,1,0,26858821.485241733,DoS
0.06385611393816822,1027,58.86133578469527,1,0,946668.8171694299,DDoS
0.26960046466744836,40,241.7433324447974,1,0,35866.90145256052,Benign
1.1142895692142534,801,693.09842071211,1,0,498229.410315563,DoS
0.35198781503628906,12,294.94845278362055,1,0,10055.408972150202,Spoofing
2.9003802004482693,10,250.40111948581728,0,0,863.3389493112538,Benign
0.01579416046169618,1368,51.10374932575786,1,0,4426314.981868237,DDoS
0.20891150776221276,91,180.65161546660306,1,0,78690.241545585,Mirai
0.5180019179869152,237,505.9999208856506,1,0,231508.75911028663,DoS
0.8650879796128632,245,517.5708942604567,1,0,146580.3156235722,DoS
4.54680060973693,959,615.0876602727392,1,0,129732.77625993933,DoS
11.545861242139763,21,196.58568961178545,0,0,357.5566512769218,Benign
1.5947042196526595,49,186.8288182440248,0,0,5740.633266745334,Benign
0.028887261600606534,45,134.19063860608478,1,1,209039.5005508942,Mirai
0.030719504945322846,22,142.03420115954185,1,0,101718.84055656553,Mirai
0.0120770263272078,36,106.64716473334849,1,1,317900.93242996087,Mirai
1.432755794939995,18,221.77742042562033,0,1,2786.234459326234,Spoofing
1.1156012250386214,1200,61.769743187335976,0,0,66442.8203924185,DDoS
0.20950872747628174,1730,66.8203621046222,1,0,551763.2980424803,DDoS
0.025564084480282658,62,139.16079343038032,1,0,337503.54718700185,Mirai
0.022524979330779436,1360,311.26630485649156,1,0,18793454.51946216,DoS
2.183338642675209,1288,418.59628769825923,1,0,246939.25532996742,DoS
0.12893152985335601,73,121.5346245121546,1,0,68811.93141412456,Mirai
0.29005272448902414,72,156.14320479143808,1,0,38759.541958410264,Mirai
0.30173770067558925,27,193.8202790216309,1,0,17343.366512925106,Benign
4.607795805127001,15,217.20366572640808,0,0,707.0745153834615,Benign
0.06659796215639582,37,154.59041793533814,0,0,85886.19348705099,Benign
0.5047808726026883,558,56.493190129483445,1,0,62449.27611800296,DDoS
1.8746042081395953,18,225.71885683069286,0,0,2167.3585311027523,Benign
0.2542007108975364,4955,82.14046329058915,1,0,1601120.6033523874,DDoS
0.3401043363476787,2830,64.82987193654243,0,0,539447.804607997,DDoS
0.7826764497162526,37,233.3532736364177,0,0,11031.469169255834,Benign
0.058571137977780637,1426,48.54943592593565,0,0,1182007.009265343,DDoS
1.928719443094303,42,276.12194548782725,0,0,6012.860891723645,Benign
6.528429921975738,33,179.0457574006462,0,0,905.0430294629244,Benign
0.014972944798546124,17,121.85507548676537,1,0,138351.9615644451,Mirai
6.818824673381717,29,268.45472913814257,0,0,1141.7198003926917,Benign
2.4181833680030422,17,191.3446356937994,0,0,1345.1663136203067,Benign
0.1879462138383484,1996,63.57064805996925,1,0,675124.0737248026,DDoS
0.45944441402255487,75,151.34435466608747,1,0,24705.549253667345,Mirai
7.21182504554479,3,279.4223588120056,0,0,116.23508212444345,Benign
4.2934385524672205,494,601.899583168794,1,0,69254.1398815453,DoS
9.149385197369543,37,193.65990154475705,0,0,783.1582344151468,Benign
11.034725071572957,41,152.744556694349,0,0,567.5290307505242,Benign
0.05199686473385612,900,61.48152894670649,1,0,1064167.548086938,DDoS
0.5745532251302023,2876,77.45482967883919,1,0,387710.10310813366,DDoS
2.435370575274828,507,435.14428767113486,1,0,90589.15143719716,DoS
0.16592915557256252,879,529.5224758345242,1,0,2805114.355294845,DoS
0.6449152227596718,24,245.64440120658006,1,0,9141.458320258742,Spoofing
1.6477968210597813,1769,62.17042574489784,1,0,66743.35193339609,DDoS
11.549348312004364,27,247.979434418975,0,0,579.7248942914897,Benign
0.3213266132811524,90,153.56561894918974,1,0,43012.01685194417,Mirai
0.08931521740137684,29,196.9575239998536,0,0,63950.67226145166,Benign
0.16255122071211806,2940,65.70112001654296,1,0,1188310.3184486656,DDoS
2.755575189547559,14,198.24109556147826,0,0,1007.1854864959747,Benign
0.7692539380036654,39,210.59790135007816,0,0,10676.992013804826,Benign
0.03264691430497454,27,244.14237430227365,0,1,201913.23579873407,Spoofing
0.18876477193243255,84,110.06828918705617,1,1,48980.20005036843,Mirai
0.7551453944297487,707,557.3447493355399,1,0,521810.4231143325,DoS
0.2704805714621733,2273,64.75416392974198,1,0,544165.5709932848,DDoS
5.628887751863334,27,161.6703947678296,0,0,775.4819159942242,Benign
3.2940998696187935,29,166.00318728526918,0,0,1461.4288035626291,Benign
3.9596264440838187,33,116.78953636497336,0,0,973.3379535846278,Benign
0.5970000719613683,2415,74.47305458176007,1,0,301260.31011029554,DDoS
0.23140889716151147,872,503.8857020567621,1,0,1898752.9761521062,DoS
1.3974603159188332,478,510.7229288419153,0,0,174692.30231838278,DoS
2.4028918286278294,46,175.00644827474838,0,0,3350.2534424263054,Benign
0.1520559746624588,27,288.321965415385,1,0,51196.2327261144,Spoofing
3.259513799137293,904,565.7386437899604,1,0,156903.07374108545,DoS
0.20524422769883205,4267,68.89919407289479,1,0,1432405.0152603392,DDoS
0.20019865978595036,781,508.08173945026164,0,0,1982090.3842958792,DoS
0.06739620568007954,1257,77.2039928144667,1,0,1439924.0727059,DDoS
6.80487619284623,26,133.1509551975712,0,0,508.7417811915921,Benign
0.3793248987316827,12,90.40106718600596,0,0,2859.851303880316,Benign
0.07945240255633386,64,99.55530996986252,1,1,80193.16764591997,Mirai
5.683577900671898,9,254.80589677045919,0,0,403.4875761380926,Benign
9.438742078730947,41,209.84156994509652,0,0,911.5096371937003,Benign
2.8283876127058956,4,184.3563019397804,0,0,260.7228247098823,Benign
10.946676964863542,46,161.05976356983055,0,0,676.8034854771619,Benign
0.009105616258054733,48,92.79589887705899,1,0,489170.9709552815,Mirai
0.04712501565604519,878,565.0741037066464,1,0,10528061.500830323,DoS
0.5102063218721569,3623,72.66236921508712,1,0,515979.0311893176,DDoS
3.7576129708202433,45,180.3288529298802,0,0,2159.5620530533893,Benign
0.8348955294976038,1015,57.07666431846734,1,0,69389.29750660573,DDoS
0.14897138478196478,4611,59.352801332070875,1,0,1837102.926462904,DDoS
1.9159394912893781,34,231.46320581719647,0,0,4107.514372746991,Benign
0.06877198957574147,2937,67.26974053429458,1,0,2872844.441000645,DDoS
8.890452398115174,25,138.76460196269744,1,0,390.2068076763909,Benign
1.0163505519652265,1191,440.2805748714768,1,0,515938.2888689274,DoS
1.6049389952683033,902,637.0516835644654,1,0,358032.68552215997,DoS
1.6220456210550136,33,295.6171965898477,0,0,6014.237430091438,Benign
13.221627400000477,42,221.8491822163552,0,0,704.7291056686851,Benign
0.2618363490934028,317,580.1244454661048,1,0,702344.9946865636,DoS
1.0836943381910413,2621,61.23248969221747,1,0,148095.5928506564,DDoS
0.0016675389258123568,66,113.0031415458363,1,0,4472583.654016869,Mirai
0.15368258111829466,804,524.7271452108756,0,0,2745142.7590535344,DoS
33.42319620549982,41,244.32897463788248,0,0,299.7166368698393,Benign
32.897393524258305,41,254.66795164486393,1,0,317.39250131594827,Benign
0.05779469183554012,404,391.34134912639604,1,0,2735578.303574261,DoS
1.3261612445372224,17,127.39290322915855,0,0,1633.043767352311,Benign
0.432226430473572,2587,46.147349521584474,1,0,276205.21281296003,DDoS
0.17941506540300878,13,232.1575389633636,1,0,16821.59744915777,Spoofing
0.7054402906396798,4988,73.68020454894734,1,0,520975.1486648034,DDoS
5.299202593752389,37,273.42511359427,1,0,1909.1040631123124,Benign
0.8155063003593386,742,538.1724744846827,1,0,489663.876160956,DoS
0.09903836696585072,1361,48.74459755731458,0,0,669855.5247622391,DDoS
0.4070432420901875,2122,88.71247044911232,1,0,462476.323956035,DDoS
1.0107122832383968,8,384.6779817695171,0,1,3044.807018962749,Spoofing
2.6283738239516192,13,214.7083769000801,0,0,1061.9527839858824,Benign
1.1887793075729187,9,241.53000587891916,1,0,1828.573259193389,Spoofing
0.8489753146955942,22,270.898478290148,1,0,7019.952664371837,Spoofing
8.633770541326166,27,153.3440455656929,0,0,479.54589602027465,Benign
2.983291358008835,4,233.67363980791154,0,0,313.309847099714,Benign
8.960537071907872,13,149.40290267425374,0,0,216.75461182504304,Benign
20.977857820111147,1,140.93887761958086,0,0,6.718458997489484,Benign
11.153292895722853,39,176.8631676001831,0,0,618.4418898433402,Benign
2.669303934289913,654,469.29516590748983,0,0,114980.92613614073,DoS
10.111301328292807,47,201.006056479043,0,0,934.3292567179482,Benign
4.165368721893145,8,244.58502905347876,0,0,469.7495859474659,Benign
0.029704030827090645,36,112.8039573602445,0,0,136713.51503127126,Mirai
0.6815091815783657,48,164.4992278554224,0,0,11585.996418673825,Benign
0.024752039393066073,22,162.5007717959603,1,0,144433.22922767393,Mirai
10.232371890034013,33,224.73523340251114,0,0,724.7843199977963,Benign
1.2966801948563802,9,253.9062697897386,0,0,1762.313049256336,Benign
0.284469007691651,395,491.3782901992547,1,0,682304.2910850008,DoS
0.686568604708477,670,571.7021353263043,1,0,557905.5436583299,DoS
0.07495107537883494,38,134.05775041372885,1,1,67966.93029384098,Mirai
6.819551683352342,501,455.1091612686994,1,0,33434.703684734566,DoS
0.07247348473507684,49,119.87779285953194,1,1,81050.49552383494,Mirai
4.225177784990172,48,295.4496925116193,1,0,3356.4469857191375,Benign
8.198273591282815,47,123.08111833340935,0,0,705.6135047531474,Benign
0.01800134685161153,48,139.84848725942314,1,1,372901.3969780472,Mirai
0.18269193901589834,35,115.57256758116058,1,0,22141.31552344305,Mirai
1.8556726277279927,17,374.3140048513477,1,1,3429.127523567513,Spoofing
